([17.2599999999999, 9.130000000000027, 9.130000000000027], [10.0, 5.0, 5.0], [0.0, -1.816508639344009e-14, 1.816508639344009e-14])
([17.2699999999999, 9.135000000000028, 9.135000000000028], [10.0, 5.0, 5.0], [0.0, -1.8155345635865265e-14, 1.8155345635865265e-14])
([17.2799999999999, 9.140000000000029, 9.140000000000029], [10.0, 5.0, 5.0], [0.0, -1.814561530151187e-14, 1.814561530151187e-14])
([17.289999999999903, 9.14500000000003, 9.14500000000003], [10.0, 5.0, 5.0], [0.0, -1.8135895373690226e-14, 1.8135895373690226e-14])
([17.299999999999905, 9.15000000000003, 9.15000000000003], [10.0, 5.0, 5.0], [0.0, -1.8126185835746187e-14, 1.8126185835746187e-14])
([17.309999999999906, 9.155000000000031, 9.155000000000031], [10.0, 5.0, 5.0], [0.0, -1.811648667106104e-14, 1.811648667106104e-14])
([17.319999999999908, 9.160000000000032, 9.160000000000032], [10.0, 5.0, 5.0], [0.0, -1.8106797863051428e-14, 1.8106797863051428e-14])
([17.32999999999991, 9.165000000000033, 9.165000000000033], [10.0, 5.0, 5.0], [0.0, -1.8097119395169266e-14, 1.8097119395169266e-14])
([17.33999999999991, 9.170000000000034, 9.170000000000034], [10.0, 5.0, 5.0], [0.0, -1.808745125090161e-14, 1.808745125090161e-14])
([17.349999999999913, 9.175000000000034, 9.175000000000034], [10.0, 5.0, 5.0], [0.0, -1.8077793413770583e-14, 1.8077793413770583e-14])
([17.359999999999914, 9.180000000000035, 9.180000000000035], [10.0, 5.0, 5.0], [0.0, -1.80681458673333e-14, 1.80681458673333e-14])
([17.369999999999916, 9.185000000000036, 9.185000000000036], [10.0, 5.0, 5.0], [0.0, -1.8058508595181752e-14, 1.8058508595181752e-14])
([17.379999999999917, 9.190000000000037, 9.190000000000037], [10.0, 5.0, 5.0], [0.0, -1.8048881580942726e-14, 1.8048881580942726e-14])
([17.38999999999992, 9.195000000000038, 9.195000000000038], [10.0, 5.0, 5.0], [0.0, -1.8039264808277702e-14, 1.8039264808277702e-14])
([17.39999999999992, 9.200000000000038, 9.200000000000038], [10.0, 5.0, 5.0], [0.0, -1.8029658260882768e-14, 1.8029658260882768e-14])
([17.409999999999922, 9.20500000000004, 9.20500000000004], [10.0, 5.0, 5.0], [0.0, -1.802006192248853e-14, 1.802006192248853e-14])
([17.419999999999924, 9.21000000000004, 9.21000000000004], [10.0, 5.0, 5.0], [0.0, -1.8010475776860027e-14, 1.8010475776860027e-14])
([17.429999999999925, 9.21500000000004, 9.21500000000004], [10.0, 5.0, 5.0], [0.0, -1.8000899807796616e-14, 1.8000899807796616e-14])
([17.439999999999927, 9.220000000000041, 9.220000000000041], [10.0, 5.0, 5.0], [0.0, -1.799133399913192e-14, 1.799133399913192e-14])
([17.44999999999993, 9.225000000000042, 9.225000000000042], [10.0, 5.0, 5.0], [0.0, -1.7981778334733695e-14, 1.7981778334733695e-14])
([17.45999999999993, 9.230000000000043, 9.230000000000043], [10.0, 5.0, 5.0], [0.0, -1.7972232798503774e-14, 1.7972232798503774e-14])
([17.46999999999993, 9.235000000000044, 9.235000000000044], [10.0, 5.0, 5.0], [0.0, -1.796269737437795e-14, 1.796269737437795e-14])
([17.479999999999933, 9.240000000000045, 9.240000000000045], [10.0, 5.0, 5.0], [0.0, -1.7953172046325925e-14, 1.7953172046325925e-14])
([17.489999999999934, 9.245000000000045, 9.245000000000045], [10.0, 5.0, 5.0], [0.0, -1.7943656798351172e-14, 1.7943656798351172e-14])
([17.499999999999936, 9.250000000000046, 9.250000000000046], [10.0, 5.0, 5.0], [0.0, -1.793415161449089e-14, 1.793415161449089e-14])
([17.509999999999938, 9.255000000000047, 9.255000000000047], [10.0, 5.0, 5.0], [0.0, -1.7924656478815884e-14, 1.7924656478815884e-14])
([17.51999999999994, 9.260000000000048, 9.260000000000048], [10.0, 5.0, 5.0], [0.0, -1.7915171375430488e-14, 1.7915171375430488e-14])
([17.52999999999994, 9.265000000000049, 9.265000000000049], [10.0, 5.0, 5.0], [0.0, -1.7905696288472487e-14, 1.7905696288472487e-14])
([17.539999999999942, 9.27000000000005, 9.27000000000005], [10.0, 5.0, 5.0], [0.0, -1.7896231202113025e-14, 1.7896231202113025e-14])
([17.549999999999944, 9.27500000000005, 9.27500000000005], [10.0, 5.0, 5.0], [0.0, -1.7886776100556494e-14, 1.7886776100556494e-14])
([17.559999999999945, 9.28000000000005, 9.28000000000005], [10.0, 5.0, 5.0], [0.0, -1.7877330968040477e-14, 1.7877330968040477e-14])
([17.569999999999947, 9.285000000000052, 9.285000000000052], [10.0, 5.0, 5.0], [0.0, -1.7867895788835666e-14, 1.7867895788835666e-14])
([17.57999999999995, 9.290000000000052, 9.290000000000052], [10.0, 5.0, 5.0], [0.0, -1.7858470547245713e-14, 1.7858470547245713e-14])
([17.58999999999995, 9.295000000000053, 9.295000000000053], [10.0, 5.0, 5.0], [0.0, -1.7849055227607255e-14, 1.7849055227607255e-14])
([17.59999999999995, 9.300000000000054, 9.300000000000054], [10.0, 5.0, 5.0], [0.0, -1.7839649814289697e-14, 1.7839649814289697e-14])
([17.609999999999953, 9.305000000000055, 9.305000000000055], [10.0, 5.0, 5.0], [0.0, -1.7830254291695248e-14, 1.7830254291695248e-14])
([17.619999999999955, 9.310000000000056, 9.310000000000056], [10.0, 5.0, 5.0], [0.0, -1.782086864425874e-14, 1.782086864425874e-14])
([17.629999999999956, 9.315000000000056, 9.315000000000056], [10.0, 5.0, 5.0], [0.0, -1.781149285644761e-14, 1.781149285644761e-14])
([17.639999999999958, 9.320000000000057, 9.320000000000057], [10.0, 5.0, 5.0], [0.0, -1.7802126912761756e-14, 1.7802126912761756e-14])
([17.64999999999996, 9.325000000000058, 9.325000000000058], [10.0, 5.0, 5.0], [0.0, -1.7792770797733526e-14, 1.7792770797733526e-14])
([17.65999999999996, 9.330000000000059, 9.330000000000059], [10.0, 5.0, 5.0], [0.0, -1.7783424495927553e-14, 1.7783424495927553e-14])
([17.669999999999963, 9.33500000000006, 9.33500000000006], [10.0, 5.0, 5.0], [0.0, -1.7774087991940734e-14, 1.7774087991940734e-14])
([17.679999999999964, 9.34000000000006, 9.34000000000006], [10.0, 5.0, 5.0], [0.0, -1.7764761270402096e-14, 1.7764761270402096e-14])
([17.689999999999966, 9.345000000000061, 9.345000000000061], [10.0, 5.0, 5.0], [0.0, -1.7755444315972772e-14, 1.7755444315972772e-14])
([17.699999999999967, 9.350000000000062, 9.350000000000062], [10.0, 5.0, 5.0], [0.0, -1.774613711334586e-14, 1.774613711334586e-14])
([17.70999999999997, 9.355000000000063, 9.355000000000063], [10.0, 5.0, 5.0], [0.0, -1.773683964724635e-14, 1.773683964724635e-14])
([17.71999999999997, 9.360000000000063, 9.360000000000063], [10.0, 5.0, 5.0], [0.0, -1.7727551902431092e-14, 1.7727551902431092e-14])
([17.729999999999972, 9.365000000000064, 9.365000000000064], [10.0, 5.0, 5.0], [0.0, -1.7718273863688635e-14, 1.7718273863688635e-14])
([17.739999999999974, 9.370000000000065, 9.370000000000065], [10.0, 5.0, 5.0], [0.0, -1.770900551583922e-14, 1.770900551583922e-14])
([17.749999999999975, 9.375000000000066, 9.375000000000066], [10.0, 5.0, 5.0], [0.0, -1.769974684373464e-14, 1.769974684373464e-14])
([17.759999999999977, 9.380000000000067, 9.380000000000067], [10.0, 5.0, 5.0], [0.0, -1.769049783225818e-14, 1.769049783225818e-14])
([17.76999999999998, 9.385000000000067, 9.385000000000067], [10.0, 5.0, 5.0], [0.0, -1.768125846632456e-14, 1.768125846632456e-14])
([17.77999999999998, 9.390000000000068, 9.390000000000068], [10.0, 5.0, 5.0], [0.0, -1.7672028730879802e-14, 1.7672028730879802e-14])
([17.78999999999998, 9.395000000000069, 9.395000000000069], [10.0, 5.0, 5.0], [0.0, -1.7662808610901196e-14, 1.7662808610901196e-14])
([17.799999999999983, 9.40000000000007, 9.40000000000007], [10.0, 5.0, 5.0], [0.0, -1.7653598091397183e-14, 1.7653598091397183e-14])
([17.809999999999985, 9.40500000000007, 9.40500000000007], [10.0, 5.0, 5.0], [0.0, -1.7644397157407312e-14, 1.7644397157407312e-14])
([17.819999999999986, 9.410000000000071, 9.410000000000071], [10.0, 5.0, 5.0], [0.0, -1.7635205794002123e-14, 1.7635205794002123e-14])
([17.829999999999988, 9.415000000000072, 9.415000000000072], [10.0, 5.0, 5.0], [0.0, -1.7626023986283084e-14, 1.7626023986283084e-14])
([17.83999999999999, 9.420000000000073, 9.420000000000073], [10.0, 5.0, 5.0], [0.0, -1.7616851719382524e-14, 1.7616851719382524e-14])
([17.84999999999999, 9.425000000000074, 9.425000000000074], [10.0, 5.0, 5.0], [0.0, -1.760768897846352e-14, 1.760768897846352e-14])
([17.859999999999992, 9.430000000000074, 9.430000000000074], [10.0, 5.0, 5.0], [0.0, -1.7598535748719848e-14, 1.7598535748719848e-14])
([17.869999999999994, 9.435000000000075, 9.435000000000075], [10.0, 5.0, 5.0], [0.0, -1.75893920153759e-14, 1.75893920153759e-14])
([17.879999999999995, 9.440000000000076, 9.440000000000076], [10.0, 5.0, 5.0], [0.0, -1.7580257763686574e-14, 1.7580257763686574e-14])
([17.889999999999997, 9.445000000000077, 9.445000000000077], [10.0, 5.0, 5.0], [0.0, -1.7571132978937246e-14, 1.7571132978937246e-14])
([17.9, 9.450000000000077, 9.450000000000077], [10.0, 5.0, 5.0], [0.0, -1.7562017646443655e-14, 1.7562017646443655e-14])
([17.91, 9.455000000000078, 9.455000000000078], [10.0, 5.0, 5.0], [0.0, -1.7552911751551825e-14, 1.7552911751551825e-14])
([17.92, 9.460000000000079, 9.460000000000079], [10.0, 5.0, 5.0], [0.0, -1.7543815279638002e-14, 1.7543815279638002e-14])
([17.930000000000003, 9.46500000000008, 9.46500000000008], [10.0, 5.0, 5.0], [0.0, -1.753472821610859e-14, 1.753472821610859e-14])
([17.940000000000005, 9.47000000000008, 9.47000000000008], [10.0, 5.0, 5.0], [0.0, -1.7525650546400028e-14, 1.7525650546400028e-14])
([17.950000000000006, 9.475000000000081, 9.475000000000081], [10.0, 5.0, 5.0], [0.0, -1.7516582255978754e-14, 1.7516582255978754e-14])
([17.960000000000008, 9.480000000000082, 9.480000000000082], [10.0, 5.0, 5.0], [0.0, -1.7507523330341102e-14, 1.7507523330341102e-14])
([17.97000000000001, 9.485000000000083, 9.485000000000083], [10.0, 5.0, 5.0], [0.0, -1.7498473755013265e-14, 1.7498473755013265e-14])
([17.98000000000001, 9.490000000000084, 9.490000000000084], [10.0, 5.0, 5.0], [0.0, -1.7489433515551153e-14, 1.7489433515551153e-14])
([17.990000000000013, 9.495000000000084, 9.495000000000084], [10.0, 5.0, 5.0], [0.0, -1.748040259754038e-14, 1.748040259754038e-14])
([18.000000000000014, 9.500000000000085, 9.500000000000085], [10.0, 5.0, 5.0], [0.0, -1.7471380986596147e-14, 1.7471380986596147e-14])
([18.010000000000016, 9.505000000000086, 9.505000000000086], [10.0, 5.0, 5.0], [0.0, -1.746236866836319e-14, 1.746236866836319e-14])
([18.020000000000017, 9.510000000000087, 9.510000000000087], [10.0, 5.0, 5.0], [0.0, -1.7453365628515697e-14, 1.7453365628515697e-14])
([18.03000000000002, 9.515000000000088, 9.515000000000088], [10.0, 5.0, 5.0], [0.0, -1.7444371852757226e-14, 1.7444371852757226e-14])
([18.04000000000002, 9.520000000000088, 9.520000000000088], [10.0, 5.0, 5.0], [0.0, -1.7435387326820643e-14, 1.7435387326820643e-14])
([18.050000000000022, 9.52500000000009, 9.52500000000009], [10.0, 5.0, 5.0], [0.0, -1.7426412036468024e-14, 1.7426412036468024e-14])
([18.060000000000024, 9.53000000000009, 9.53000000000009], [10.0, 5.0, 5.0], [0.0, -1.7417445967490618e-14, 1.7417445967490618e-14])
([18.070000000000025, 9.53500000000009, 9.53500000000009], [10.0, 5.0, 5.0], [0.0, -1.7408489105708727e-14, 1.7408489105708727e-14])
([18.080000000000027, 9.540000000000092, 9.540000000000092], [10.0, 5.0, 5.0], [0.0, -1.739954143697167e-14, 1.739954143697167e-14])
([18.09000000000003, 9.545000000000092, 9.545000000000092], [10.0, 5.0, 5.0], [0.0, -1.73906029471577e-14, 1.73906029471577e-14])
([18.10000000000003, 9.550000000000093, 9.550000000000093], [10.0, 5.0, 5.0], [0.0, -1.7381673622173898e-14, 1.7381673622173898e-14])
([18.11000000000003, 9.555000000000094, 9.555000000000094], [10.0, 5.0, 5.0], [0.0, -1.737275344795616e-14, 1.737275344795616e-14])
([18.120000000000033, 9.560000000000095, 9.560000000000095], [10.0, 5.0, 5.0], [0.0, -1.7363842410469062e-14, 1.7363842410469062e-14])
([18.130000000000035, 9.565000000000095, 9.565000000000095], [10.0, 5.0, 5.0], [0.0, -1.7354940495705833e-14, 1.7354940495705833e-14])
([18.140000000000036, 9.570000000000096, 9.570000000000096], [10.0, 5.0, 5.0], [0.0, -1.7346047689688248e-14, 1.7346047689688248e-14])
([18.150000000000038, 9.575000000000097, 9.575000000000097], [10.0, 5.0, 5.0], [0.0, -1.7337163978466594e-14, 1.7337163978466594e-14])
([18.16000000000004, 9.580000000000098, 9.580000000000098], [10.0, 5.0, 5.0], [0.0, -1.7328289348119546e-14, 1.7328289348119546e-14])
([18.17000000000004, 9.585000000000099, 9.585000000000099], [10.0, 5.0, 5.0], [0.0, -1.7319423784754148e-14, 1.7319423784754148e-14])
([18.180000000000042, 9.5900000000001, 9.5900000000001], [10.0, 5.0, 5.0], [0.0, -1.73105672745057e-14, 1.73105672745057e-14])
([18.190000000000044, 9.5950000000001, 9.5950000000001], [10.0, 5.0, 5.0], [0.0, -1.7301719803537718e-14, 1.7301719803537718e-14])
([18.200000000000045, 9.600000000000101, 9.600000000000101], [10.0, 5.0, 5.0], [0.0, -1.7292881358041836e-14, 1.7292881358041836e-14])
([18.210000000000047, 9.605000000000102, 9.605000000000102], [10.0, 5.0, 5.0], [0.0, -1.7284051924237748e-14, 1.7284051924237748e-14])
([18.22000000000005, 9.610000000000102, 9.610000000000102], [10.0, 5.0, 5.0], [0.0, -1.7275231488373134e-14, 1.7275231488373134e-14])
([18.23000000000005, 9.615000000000103, 9.615000000000103], [10.0, 5.0, 5.0], [0.0, -1.7266420036723605e-14, 1.7266420036723605e-14])
([18.24000000000005, 9.620000000000104, 9.620000000000104], [10.0, 5.0, 5.0], [0.0, -1.7257617555592596e-14, 1.7257617555592596e-14])
([18.250000000000053, 9.625000000000105, 9.625000000000105], [10.0, 5.0, 5.0], [0.0, -1.724882403131133e-14, 1.724882403131133e-14])
([18.260000000000055, 9.630000000000106, 9.630000000000106], [10.0, 5.0, 5.0], [0.0, -1.7240039450238733e-14, 1.7240039450238733e-14])
([18.270000000000056, 9.635000000000106, 9.635000000000106], [10.0, 5.0, 5.0], [0.0, -1.7231263798761358e-14, 1.7231263798761358e-14])
([18.280000000000058, 9.640000000000107, 9.640000000000107], [10.0, 5.0, 5.0], [0.0, -1.7222497063293346e-14, 1.7222497063293346e-14])
([18.29000000000006, 9.645000000000108, 9.645000000000108], [10.0, 5.0, 5.0], [0.0, -1.7213739230276294e-14, 1.7213739230276294e-14])
([18.30000000000006, 9.650000000000109, 9.650000000000109], [10.0, 5.0, 5.0], [0.0, -1.7204990286179264e-14, 1.7204990286179264e-14])
([18.310000000000063, 9.65500000000011, 9.65500000000011], [10.0, 5.0, 5.0], [0.0, -1.7196250217498656e-14, 1.7196250217498656e-14])
([18.320000000000064, 9.66000000000011, 9.66000000000011], [10.0, 5.0, 5.0], [0.0, -1.7187519010758172e-14, 1.7187519010758172e-14])
([18.330000000000066, 9.665000000000111, 9.665000000000111], [10.0, 5.0, 5.0], [0.0, -1.7178796652508697e-14, 1.7178796652508697e-14])
([18.340000000000067, 9.670000000000112, 9.670000000000112], [10.0, 5.0, 5.0], [0.0, -1.7170083129328313e-14, 1.7170083129328313e-14])
([18.35000000000007, 9.675000000000113, 9.675000000000113], [10.0, 5.0, 5.0], [0.0, -1.716137842782216e-14, 1.716137842782216e-14])
([18.36000000000007, 9.680000000000113, 9.680000000000113], [10.0, 5.0, 5.0], [0.0, -1.715268253462239e-14, 1.715268253462239e-14])
([18.370000000000072, 9.685000000000114, 9.685000000000114], [10.0, 5.0, 5.0], [0.0, -1.7143995436388112e-14, 1.7143995436388112e-14])
([18.380000000000074, 9.690000000000115, 9.690000000000115], [10.0, 5.0, 5.0], [0.0, -1.7135317119805307e-14, 1.7135317119805307e-14])
([18.390000000000075, 9.695000000000116, 9.695000000000116], [10.0, 5.0, 5.0], [0.0, -1.7126647571586773e-14, 1.7126647571586773e-14])
([18.400000000000077, 9.700000000000117, 9.700000000000117], [10.0, 5.0, 5.0], [0.0, -1.711798677847204e-14, 1.711798677847204e-14])
([18.41000000000008, 9.705000000000117, 9.705000000000117], [10.0, 5.0, 5.0], [0.0, -1.7109334727227325e-14, 1.7109334727227325e-14])
([18.42000000000008, 9.710000000000118, 9.710000000000118], [10.0, 5.0, 5.0], [0.0, -1.7100691404645456e-14, 1.7100691404645456e-14])
([18.43000000000008, 9.715000000000119, 9.715000000000119], [10.0, 5.0, 5.0], [0.0, -1.7092056797545792e-14, 1.7092056797545792e-14])
([18.440000000000083, 9.72000000000012, 9.72000000000012], [10.0, 5.0, 5.0], [0.0, -1.7083430892774178e-14, 1.7083430892774178e-14])
([18.450000000000085, 9.72500000000012, 9.72500000000012], [10.0, 5.0, 5.0], [0.0, -1.7074813677202868e-14, 1.7074813677202868e-14])
([18.460000000000086, 9.730000000000121, 9.730000000000121], [10.0, 5.0, 5.0], [0.0, -1.7066205137730465e-14, 1.7066205137730465e-14])
([18.470000000000088, 9.735000000000122, 9.735000000000122], [10.0, 5.0, 5.0], [0.0, -1.7057605261281843e-14, 1.7057605261281843e-14])
([18.48000000000009, 9.740000000000123, 9.740000000000123], [10.0, 5.0, 5.0], [0.0, -1.7049014034808082e-14, 1.7049014034808082e-14])
([18.49000000000009, 9.745000000000124, 9.745000000000124], [10.0, 5.0, 5.0], [0.0, -1.704043144528642e-14, 1.704043144528642e-14])
([18.500000000000092, 9.750000000000124, 9.750000000000124], [10.0, 5.0, 5.0], [0.0, -1.7031857479720173e-14, 1.7031857479720173e-14])
([18.510000000000094, 9.755000000000125, 9.755000000000125], [10.0, 5.0, 5.0], [0.0, -1.7023292125138684e-14, 1.7023292125138684e-14])
([18.520000000000095, 9.760000000000126, 9.760000000000126], [10.0, 5.0, 5.0], [0.0, -1.7014735368597222e-14, 1.7014735368597222e-14])
([18.530000000000097, 9.765000000000127, 9.765000000000127], [10.0, 5.0, 5.0], [0.0, -1.7006187197176963e-14, 1.7006187197176963e-14])
([18.5400000000001, 9.770000000000127, 9.770000000000127], [10.0, 5.0, 5.0], [0.0, -1.6997647597984894e-14, 1.6997647597984894e-14])
([18.5500000000001, 9.775000000000128, 9.775000000000128], [10.0, 5.0, 5.0], [0.0, -1.6989116558153788e-14, 1.6989116558153788e-14])
([18.5600000000001, 9.780000000000129, 9.780000000000129], [10.0, 5.0, 5.0], [0.0, -1.698059406484206e-14, 1.698059406484206e-14])
([18.570000000000103, 9.78500000000013, 9.78500000000013], [10.0, 5.0, 5.0], [0.0, -1.6972080105233805e-14, 1.6972080105233805e-14])
([18.580000000000105, 9.79000000000013, 9.79000000000013], [10.0, 5.0, 5.0], [0.0, -1.6963574666538658e-14, 1.6963574666538658e-14])
([18.590000000000106, 9.795000000000131, 9.795000000000131], [10.0, 5.0, 5.0], [0.0, -1.695507773599175e-14, 1.695507773599175e-14])
([18.600000000000108, 9.800000000000132, 9.800000000000132], [10.0, 5.0, 5.0], [0.0, -1.6946589300853685e-14, 1.6946589300853685e-14])
([18.61000000000011, 9.805000000000133, 9.805000000000133], [10.0, 5.0, 5.0], [0.0, -1.6938109348410394e-14, 1.6938109348410394e-14])
([18.62000000000011, 9.810000000000134, 9.810000000000134], [10.0, 5.0, 5.0], [0.0, -1.6929637865973166e-14, 1.6929637865973166e-14])
([18.630000000000113, 9.815000000000135, 9.815000000000135], [10.0, 5.0, 5.0], [0.0, -1.6921174840878503e-14, 1.6921174840878503e-14])
([18.640000000000114, 9.820000000000135, 9.820000000000135], [10.0, 5.0, 5.0], [0.0, -1.691272026048813e-14, 1.691272026048813e-14])
([18.650000000000116, 9.825000000000136, 9.825000000000136], [10.0, 5.0, 5.0], [0.0, -1.6904274112188866e-14, 1.6904274112188866e-14])
([18.660000000000117, 9.830000000000137, 9.830000000000137], [10.0, 5.0, 5.0], [0.0, -1.6895836383392617e-14, 1.6895836383392617e-14])
([18.67000000000012, 9.835000000000138, 9.835000000000138], [10.0, 5.0, 5.0], [0.0, -1.6887407061536257e-14, 1.6887407061536257e-14])
([18.68000000000012, 9.840000000000138, 9.840000000000138], [10.0, 5.0, 5.0], [0.0, -1.6878986134081637e-14, 1.6878986134081637e-14])
([18.690000000000122, 9.84500000000014, 9.84500000000014], [10.0, 5.0, 5.0], [0.0, -1.6870573588515453e-14, 1.6870573588515453e-14])
([18.700000000000124, 9.85000000000014, 9.85000000000014], [10.0, 5.0, 5.0], [0.0, -1.6862169412349243e-14, 1.6862169412349243e-14])
([18.710000000000125, 9.85500000000014, 9.85500000000014], [10.0, 5.0, 5.0], [0.0, -1.6853773593119266e-14, 1.6853773593119266e-14])
([18.720000000000127, 9.860000000000142, 9.860000000000142], [10.0, 5.0, 5.0], [0.0, -1.684538611838651e-14, 1.684538611838651e-14])
([18.73000000000013, 9.865000000000142, 9.865000000000142], [10.0, 5.0, 5.0], [0.0, -1.6837006975736567e-14, 1.6837006975736567e-14])
([18.74000000000013, 9.870000000000143, 9.870000000000143], [10.0, 5.0, 5.0], [0.0, -1.6828636152779612e-14, 1.6828636152779612e-14])
([18.75000000000013, 9.875000000000144, 9.875000000000144], [10.0, 5.0, 5.0], [0.0, -1.6820273637150328e-14, 1.6820273637150328e-14])
([18.760000000000133, 9.880000000000145, 9.880000000000145], [10.0, 5.0, 5.0], [0.0, -1.681191941650785e-14, 1.681191941650785e-14])
([18.770000000000135, 9.885000000000145, 9.885000000000145], [10.0, 5.0, 5.0], [0.0, -1.68035734785357e-14, 1.68035734785357e-14])
([18.780000000000136, 9.890000000000146, 9.890000000000146], [10.0, 5.0, 5.0], [0.0, -1.679523581094172e-14, 1.679523581094172e-14])
([18.790000000000138, 9.895000000000147, 9.895000000000147], [10.0, 5.0, 5.0], [0.0, -1.6786906401458044e-14, 1.6786906401458044e-14])
([18.80000000000014, 9.900000000000148, 9.900000000000148], [10.0, 5.0, 5.0], [0.0, -1.6778585237840996e-14, 1.6778585237840996e-14])
([18.81000000000014, 9.905000000000149, 9.905000000000149], [10.0, 5.0, 5.0], [0.0, -1.6770272307871048e-14, 1.6770272307871048e-14])
([18.820000000000142, 9.91000000000015, 9.91000000000015], [10.0, 5.0, 5.0], [0.0, -1.6761967599352786e-14, 1.6761967599352786e-14])
([18.830000000000144, 9.91500000000015, 9.91500000000015], [10.0, 5.0, 5.0], [0.0, -1.67536711001148e-14, 1.67536711001148e-14])
([18.840000000000146, 9.920000000000151, 9.920000000000151], [10.0, 5.0, 5.0], [0.0, -1.6745382798009675e-14, 1.6745382798009675e-14])
([18.850000000000147, 9.925000000000152, 9.925000000000152], [10.0, 5.0, 5.0], [0.0, -1.673710268091389e-14, 1.673710268091389e-14])
([18.86000000000015, 9.930000000000152, 9.930000000000152], [10.0, 5.0, 5.0], [0.0, -1.6728830736727784e-14, 1.6728830736727784e-14])
([18.87000000000015, 9.935000000000153, 9.935000000000153], [10.0, 5.0, 5.0], [0.0, -1.6720566953375508e-14, 1.6720566953375508e-14])
([18.88000000000015, 9.940000000000154, 9.940000000000154], [10.0, 5.0, 5.0], [0.0, -1.6712311318804932e-14, 1.6712311318804932e-14])
([18.890000000000153, 9.945000000000155, 9.945000000000155], [10.0, 5.0, 5.0], [0.0, -1.670406382098761e-14, 1.670406382098761e-14])
([18.900000000000155, 9.950000000000156, 9.950000000000156], [10.0, 5.0, 5.0], [0.0, -1.669582444791872e-14, 1.669582444791872e-14])
([18.910000000000156, 9.955000000000156, 9.955000000000156], [10.0, 5.0, 5.0], [0.0, -1.6687593187617008e-14, 1.6687593187617008e-14])
([18.920000000000158, 9.960000000000157, 9.960000000000157], [10.0, 5.0, 5.0], [0.0, -1.6679370028124726e-14, 1.6679370028124726e-14])
([18.93000000000016, 9.965000000000158, 9.965000000000158], [10.0, 5.0, 5.0], [0.0, -1.667115495750756e-14, 1.667115495750756e-14])
([18.94000000000016, 9.970000000000159, 9.970000000000159], [10.0, 5.0, 5.0], [0.0, -1.6662947963854603e-14, 1.6662947963854603e-14])
([18.950000000000163, 9.97500000000016, 9.97500000000016], [10.0, 5.0, 5.0], [0.0, -1.6654749035278274e-14, 1.6654749035278274e-14])
([18.960000000000164, 9.98000000000016, 9.98000000000016], [10.0, 5.0, 5.0], [0.0, -1.6646558159914274e-14, 1.6646558159914274e-14])
([18.970000000000166, 9.985000000000161, 9.985000000000161], [10.0, 5.0, 5.0], [0.0, -1.6638375325921523e-14, 1.6638375325921523e-14])
([18.980000000000167, 9.990000000000162, 9.990000000000162], [10.0, 5.0, 5.0], [0.0, -1.6630200521482105e-14, 1.6630200521482105e-14])
([18.99000000000017, 9.995000000000163, 9.995000000000163], [10.0, 5.0, 5.0], [0.0, -1.6622033734801198e-14, 1.6622033734801198e-14])
([19.00000000000017, 10.000000000000163, 10.000000000000163], [10.0, 5.0, 5.0], [0.0, -1.6613874954107062e-14, 1.6613874954107062e-14])
([19.010000000000172, 10.005000000000164, 10.005000000000164], [10.0, 5.0, 5.0], [0.0, -1.6605724167650917e-14, 1.6605724167650917e-14])
([19.020000000000174, 10.010000000000165, 10.010000000000165], [10.0, 5.0, 5.0], [0.0, -1.659758136370694e-14, 1.659758136370694e-14])
([19.030000000000175, 10.015000000000166, 10.015000000000166], [10.0, 5.0, 5.0], [0.0, -1.6589446530572188e-14, 1.6589446530572188e-14])
([19.040000000000177, 10.020000000000167, 10.020000000000167], [10.0, 5.0, 5.0], [0.0, -1.6581319656566545e-14, 1.6581319656566545e-14])
([19.05000000000018, 10.025000000000167, 10.025000000000167], [10.0, 5.0, 5.0], [0.0, -1.657320073003267e-14, 1.657320073003267e-14])
([19.06000000000018, 10.030000000000168, 10.030000000000168], [10.0, 5.0, 5.0], [0.0, -1.6565089739335924e-14, 1.6565089739335924e-14])
([19.07000000000018, 10.035000000000169, 10.035000000000169], [10.0, 5.0, 5.0], [0.0, -1.6556986672864344e-14, 1.6556986672864344e-14])
([19.080000000000183, 10.04000000000017, 10.04000000000017], [10.0, 5.0, 5.0], [0.0, -1.654889151902857e-14, 1.654889151902857e-14])
([19.090000000000185, 10.04500000000017, 10.04500000000017], [10.0, 5.0, 5.0], [0.0, -1.6540804266261787e-14, 1.6540804266261787e-14])
([19.100000000000186, 10.050000000000171, 10.050000000000171], [10.0, 5.0, 5.0], [0.0, -1.6532724903019676e-14, 1.6532724903019676e-14])
([19.110000000000188, 10.055000000000172, 10.055000000000172], [10.0, 5.0, 5.0], [0.0, -1.652465341778037e-14, 1.652465341778037e-14])
([19.12000000000019, 10.060000000000173, 10.060000000000173], [10.0, 5.0, 5.0], [0.0, -1.6516589799044378e-14, 1.6516589799044378e-14])
([19.13000000000019, 10.065000000000174, 10.065000000000174], [10.0, 5.0, 5.0], [0.0, -1.6508534035334553e-14, 1.6508534035334553e-14])
([19.140000000000192, 10.070000000000174, 10.070000000000174], [10.0, 5.0, 5.0], [0.0, -1.6500486115196017e-14, 1.6500486115196017e-14])
([19.150000000000194, 10.075000000000175, 10.075000000000175], [10.0, 5.0, 5.0], [0.0, -1.6492446027196115e-14, 1.6492446027196115e-14])
